stratum,family,query_id,query_source,method,metric,value,n_candidates,n_graded_relevant,n_binary_relevant
same-source,primary,Q0080,lits,OAKG,ndcg@10,1.0,130,53,53
same-source,primary,Q0080,lits,OAKG,precision@10,1.0,130,53,53
same-source,primary,Q0080,lits,OAKG,recall@10,0.18867924528301888,130,53,53
same-source,primary,Q0080,lits,OAKG,map,0.6387266957053704,130,53,53
same-source,primary,Q0080,lits,OAKG-Union,ndcg@10,1.0,130,53,53
same-source,primary,Q0080,lits,OAKG-Union,precision@10,1.0,130,53,53
same-source,primary,Q0080,lits,OAKG-Union,recall@10,0.18867924528301888,130,53,53
same-source,primary,Q0080,lits,OAKG-Union,map,0.6387266957053704,130,53,53
same-source,primary,Q0080,lits,WL,ndcg@10,0.6300426811446146,130,53,53
same-source,primary,Q0080,lits,WL,precision@10,0.5,130,53,53
same-source,primary,Q0080,lits,WL,recall@10,0.09433962264150944,130,53,53
same-source,primary,Q0080,lits,WL,map,0.470471177160184,130,53,53
same-source,primary,Q0080,lits,ZeroImputation,ndcg@10,1.0,130,53,53
same-source,primary,Q0080,lits,ZeroImputation,precision@10,1.0,130,53,53
same-source,primary,Q0080,lits,ZeroImputation,recall@10,0.18867924528301888,130,53,53
same-source,primary,Q0080,lits,ZeroImputation,map,0.8608576157715121,130,53,53
same-source,primary,Q0081,lits,MissingnessIndicators,ndcg@10,0.866947989864271,130,12,0
same-source,primary,Q0081,lits,OAKG,ndcg@10,1.0,130,12,0
same-source,primary,Q0081,lits,OAKG-Union,ndcg@10,1.0,130,12,0
same-source,primary,Q0081,lits,WL,ndcg@10,1.0,130,12,0
same-source,primary,Q0081,lits,ZeroImputation,ndcg@10,1.0,130,12,0
same-source,primary,Q0082,lits,MissingnessIndicators,ndcg@10,0.20236961880295196,130,117,13
same-source,primary,Q0082,lits,MissingnessIndicators,precision@10,0.1,130,117,13
same-source,primary,Q0082,lits,MissingnessIndicators,recall@10,0.07692307692307693,130,117,13
same-source,primary,Q0082,lits,MissingnessIndicators,map,0.10019853042818089,130,117,13
same-source,primary,Q0082,lits,OAKG,ndcg@10,0.35459765152630157,130,117,13
same-source,primary,Q0082,lits,OAKG,precision@10,0.3,130,117,13
same-source,primary,Q0082,lits,OAKG,recall@10,0.23076923076923078,130,117,13
same-source,primary,Q0082,lits,OAKG,map,0.16402766520252304,130,117,13
same-source,primary,Q0082,lits,OAKG-Union,ndcg@10,0.35459765152630157,130,117,13
same-source,primary,Q0082,lits,OAKG-Union,precision@10,0.3,130,117,13
same-source,primary,Q0082,lits,OAKG-Union,recall@10,0.23076923076923078,130,117,13
same-source,primary,Q0082,lits,OAKG-Union,map,0.16402766520252304,130,117,13
same-source,primary,Q0082,lits,WL,ndcg@10,0.14285714285714285,130,117,13
same-source,primary,Q0082,lits,WL,precision@10,0.0,130,117,13
same-source,primary,Q0082,lits,WL,recall@10,0.0,130,117,13
same-source,primary,Q0082,lits,WL,map,0.07619709941881385,130,117,13
same-source,primary,Q0082,lits,ZeroImputation,ndcg@10,0.1996464772466192,130,117,13
same-source,primary,Q0082,lits,ZeroImputation,precision@10,0.1,130,117,13
same-source,primary,Q0082,lits,ZeroImputation,recall@10,0.07692307692307693,130,117,13
same-source,primary,Q0082,lits,ZeroImputation,map,0.08810687490953942,130,117,13
same-source,primary,Q0083,lits,MissingnessIndicators,ndcg@10,0.3315072282554974,130,117,13
same-source,primary,Q0083,lits,MissingnessIndicators,precision@10,0.1,130,117,13
same-source,primary,Q0083,lits,MissingnessIndicators,recall@10,0.07692307692307693,130,117,13
same-source,primary,Q0083,lits,MissingnessIndicators,map,0.19161458338041978,130,117,13
same-source,primary,Q0083,lits,OAKG,ndcg@10,0.5803013296579812,130,117,13
same-source,primary,Q0083,lits,OAKG,precision@10,0.4,130,117,13
same-source,primary,Q0083,lits,OAKG,recall@10,0.3076923076923077,130,117,13
same-source,primary,Q0083,lits,OAKG,map,0.44431527536790694,130,117,13
same-source,primary,Q0083,lits,OAKG-Union,ndcg@10,0.5803013296579812,130,117,13
same-source,primary,Q0083,lits,OAKG-Union,precision@10,0.4,130,117,13
same-source,primary,Q0083,lits,OAKG-Union,recall@10,0.3076923076923077,130,117,13
same-source,primary,Q0083,lits,OAKG-Union,map,0.44431527536790694,130,117,13
same-source,primary,Q0083,lits,WL,ndcg@10,0.31842935501593506,130,117,13
same-source,primary,Q0083,lits,WL,precision@10,0.2,130,117,13
same-source,primary,Q0083,lits,WL,recall@10,0.15384615384615385,130,117,13
same-source,primary,Q0083,lits,WL,map,0.1465046241100239,130,117,13
same-source,primary,Q0083,lits,ZeroImputation,ndcg@10,0.261882094748761,130,117,13
same-source,primary,Q0083,lits,ZeroImputation,precision@10,0.1,130,117,13
same-source,primary,Q0083,lits,ZeroImputation,recall@10,0.07692307692307693,130,117,13
same-source,primary,Q0083,lits,ZeroImputation,map,0.15076023750265727,130,117,13
same-source,primary,Q0084,lits,MissingnessIndicators,ndcg@10,1.0,130,117,117
same-source,primary,Q0084,lits,MissingnessIndicators,precision@10,1.0,130,117,117
same-source,primary,Q0084,lits,MissingnessIndicators,recall@10,0.08547008547008547,130,117,117
same-source,primary,Q0084,lits,MissingnessIndicators,map,0.9982839727025774,130,117,117
same-source,primary,Q0084,lits,OAKG,ndcg@10,1.0,130,117,117
same-source,primary,Q0084,lits,OAKG,precision@10,1.0,130,117,117
same-source,primary,Q0084,lits,OAKG,recall@10,0.08547008547008547,130,117,117
same-source,primary,Q0084,lits,OAKG,map,1.0,130,117,117
same-source,primary,Q0084,lits,OAKG-Union,ndcg@10,1.0,130,117,117
same-source,primary,Q0084,lits,OAKG-Union,precision@10,1.0,130,117,117
same-source,primary,Q0084,lits,OAKG-Union,recall@10,0.08547008547008547,130,117,117
same-source,primary,Q0084,lits,OAKG-Union,map,1.0,130,117,117
same-source,primary,Q0084,lits,WL,ndcg@10,1.0,130,117,117
same-source,primary,Q0084,lits,WL,precision@10,1.0,130,117,117
same-source,primary,Q0084,lits,WL,recall@10,0.08547008547008547,130,117,117
same-source,primary,Q0084,lits,WL,map,1.0,130,117,117
same-source,primary,Q0084,lits,ZeroImputation,ndcg@10,1.0,130,117,117
same-source,primary,Q0084,lits,ZeroImputation,precision@10,1.0,130,117,117
same-source,primary,Q0084,lits,ZeroImputation,recall@10,0.08547008547008547,130,117,117
same-source,primary,Q0084,lits,ZeroImputation,map,0.9982839727025774,130,117,117
same-source,primary,Q0085,flare22,MissingnessIndicators,ndcg@10,0.3159817773843635,99,40,29
same-source,primary,Q0085,flare22,MissingnessIndicators,precision@10,0.4,99,40,29
same-source,primary,Q0085,flare22,MissingnessIndicators,recall@10,0.13793103448275862,99,40,29
same-source,primary,Q0085,flare22,MissingnessIndicators,map,0.2938548440333417,99,40,29
same-source,primary,Q0085,flare22,OAKG,ndcg@10,0.07839826897867533,99,40,29
same-source,primary,Q0085,flare22,OAKG,precision@10,0.1,99,40,29
same-source,primary,Q0085,flare22,OAKG,recall@10,0.034482758620689655,99,40,29
same-source,primary,Q0085,flare22,OAKG,map,0.2150090445417845,99,40,29
same-source,primary,Q0085,flare22,OAKG-Union,ndcg@10,0.07839826897867533,99,40,29
same-source,primary,Q0085,flare22,OAKG-Union,precision@10,0.1,99,40,29
same-source,primary,Q0085,flare22,OAKG-Union,recall@10,0.034482758620689655,99,40,29
same-source,primary,Q0085,flare22,OAKG-Union,map,0.2150090445417845,99,40,29
same-source,primary,Q0085,flare22,WL,ndcg@10,0.21726071285222986,99,40,29
same-source,primary,Q0085,flare22,WL,precision@10,0.2,99,40,29
same-source,primary,Q0085,flare22,WL,recall@10,0.06896551724137931,99,40,29
same-source,primary,Q0085,flare22,WL,map,0.2946826428144326,99,40,29
same-source,primary,Q0085,flare22,ZeroImputation,ndcg@10,0.3159817773843635,99,40,29
same-source,primary,Q0085,flare22,ZeroImputation,precision@10,0.4,99,40,29
same-source,primary,Q0085,flare22,ZeroImputation,recall@10,0.13793103448275862,99,40,29
same-source,primary,Q0085,flare22,ZeroImputation,map,0.2938548440333417,99,40,29
same-source,primary,Q0086,flare22,MissingnessIndicators,ndcg@10,0.3125291152215463,99,43,29
same-source,primary,Q0086,flare22,MissingnessIndicators,precision@10,0.3,99,43,29
same-source,primary,Q0086,flare22,MissingnessIndicators,recall@10,0.10344827586206896,99,43,29
same-source,primary,Q0086,flare22,MissingnessIndicators,map,0.29819727731203527,99,43,29
same-source,primary,Q0086,flare22,OAKG,ndcg@10,0.2863459897524692,99,43,29
same-source,primary,Q0086,flare22,OAKG,precision@10,0.2,99,43,29
same-source,primary,Q0086,flare22,OAKG,recall@10,0.06896551724137931,99,43,29
same-source,primary,Q0086,flare22,OAKG,map,0.2668227256498197,99,43,29
same-source,primary,Q0086,flare22,OAKG-Union,ndcg@10,0.2863459897524692,99,43,29
same-source,primary,Q0086,flare22,OAKG-Union,precision@10,0.2,99,43,29
same-source,primary,Q0086,flare22,OAKG-Union,recall@10,0.06896551724137931,99,43,29
same-source,primary,Q0086,flare22,OAKG-Union,map,0.2668227256498197,99,43,29
same-source,primary,Q0086,flare22,WL,ndcg@10,0.2122263659729146,99,43,29
same-source,primary,Q0086,flare22,WL,precision@10,0.2,99,43,29
same-source,primary,Q0086,flare22,WL,recall@10,0.06896551724137931,99,43,29
same-source,primary,Q0086,flare22,WL,map,0.30847154132784166,99,43,29
same-source,primary,Q0086,flare22,ZeroImputation,ndcg@10,0.3125291152215463,99,43,29
same-source,primary,Q0086,flare22,ZeroImputation,precision@10,0.3,99,43,29
same-source,primary,Q0086,flare22,ZeroImputation,recall@10,0.10344827586206896,99,43,29
same-source,primary,Q0086,flare22,ZeroImputation,map,0.29819727731203527,99,43,29
same-source,primary,Q0087,flare22,MissingnessIndicators,ndcg@10,0.09823576096061169,99,40,29
same-source,primary,Q0087,flare22,MissingnessIndicators,precision@10,0.1,99,40,29
same-source,primary,Q0087,flare22,MissingnessIndicators,recall@10,0.034482758620689655,99,40,29
same-source,primary,Q0087,flare22,MissingnessIndicators,map,0.24550397623518508,99,40,29
same-source,primary,Q0087,flare22,OAKG,ndcg@10,0.0,99,40,29
same-source,primary,Q0087,flare22,OAKG,precision@10,0.0,99,40,29
same-source,primary,Q0087,flare22,OAKG,recall@10,0.0,99,40,29
same-source,primary,Q0087,flare22,OAKG,map,0.19286574196734954,99,40,29
same-source,primary,Q0087,flare22,OAKG-Union,ndcg@10,0.0,99,40,29
same-source,primary,Q0087,flare22,OAKG-Union,precision@10,0.0,99,40,29
same-source,primary,Q0087,flare22,OAKG-Union,recall@10,0.0,99,40,29
same-source,primary,Q0087,flare22,OAKG-Union,map,0.19275762133561614,99,40,29
same-source,primary,Q0087,flare22,WL,ndcg@10,0.2122263659729146,99,40,29
same-source,primary,Q0087,flare22,WL,precision@10,0.2,99,40,29
same-source,primary,Q0087,flare22,WL,recall@10,0.06896551724137931,99,40,29
same-source,primary,Q0087,flare22,WL,map,0.2930406066896379,99,40,29
same-source,primary,Q0087,flare22,ZeroImputation,ndcg@10,0.09823576096061169,99,40,29
same-source,primary,Q0087,flare22,ZeroImputation,precision@10,0.1,99,40,29
same-source,primary,Q0087,flare22,ZeroImputation,recall@10,0.034482758620689655,99,40,29
same-source,primary,Q0087,flare22,ZeroImputation,map,0.24550397623518508,99,40,29
same-source,primary,Q0088,flare22,MissingnessIndicators,ndcg@10,0.06943122193677727,99,40,26
same-source,primary,Q0088,flare22,MissingnessIndicators,precision@10,0.1,99,40,26
same-source,primary,Q0088,flare22,MissingnessIndicators,recall@10,0.038461538461538464,99,40,26
same-source,primary,Q0088,flare22,MissingnessIndicators,map,0.2232371416842283,99,40,26
same-source,primary,Q0088,flare22,OAKG,ndcg@10,0.07336392209936006,99,40,26
same-source,primary,Q0088,flare22,OAKG,precision@10,0.1,99,40,26
same-source,primary,Q0088,flare22,OAKG,recall@10,0.038461538461538464,99,40,26
same-source,primary,Q0088,flare22,OAKG,map,0.21763432365489507,99,40,26
same-source,primary,Q0088,flare22,OAKG-Union,ndcg@10,0.07336392209936006,99,40,26
same-source,primary,Q0088,flare22,OAKG-Union,precision@10,0.1,99,40,26
same-source,primary,Q0088,flare22,OAKG-Union,recall@10,0.038461538461538464,99,40,26
same-source,primary,Q0088,flare22,OAKG-Union,map,0.2177353931539579,99,40,26
same-source,primary,Q0088,flare22,WL,ndcg@10,0.2122263659729146,99,40,26
same-source,primary,Q0088,flare22,WL,precision@10,0.2,99,40,26
same-source,primary,Q0088,flare22,WL,recall@10,0.07692307692307693,99,40,26
same-source,primary,Q0088,flare22,WL,map,0.28789673181377906,99,40,26
same-source,primary,Q0088,flare22,ZeroImputation,ndcg@10,0.06943122193677727,99,40,26
same-source,primary,Q0088,flare22,ZeroImputation,precision@10,0.1,99,40,26
same-source,primary,Q0088,flare22,ZeroImputation,recall@10,0.038461538461538464,99,40,26
same-source,primary,Q0088,flare22,ZeroImputation,map,0.2232371416842283,99,40,26
same-source,primary,Q0089,flare22,MissingnessIndicators,ndcg@10,0.0,99,50,30
same-source,primary,Q0089,flare22,MissingnessIndicators,precision@10,0.0,99,50,30
same-source,primary,Q0089,flare22,MissingnessIndicators,recall@10,0.0,99,50,30
same-source,primary,Q0089,flare22,MissingnessIndicators,map,0.21825834110032735,99,50,30
same-source,primary,Q0089,flare22,OAKG,ndcg@10,0.23177307466786254,99,50,30
same-source,primary,Q0089,flare22,OAKG,precision@10,0.3,99,50,30
same-source,primary,Q0089,flare22,OAKG,recall@10,0.1,99,50,30
same-source,primary,Q0089,flare22,OAKG,map,0.30469309693244107,99,50,30
same-source,primary,Q0089,flare22,OAKG-Union,ndcg@10,0.23177307466786254,99,50,30
same-source,primary,Q0089,flare22,OAKG-Union,precision@10,0.3,99,50,30
same-source,primary,Q0089,flare22,OAKG-Union,recall@10,0.1,99,50,30
same-source,primary,Q0089,flare22,OAKG-Union,map,0.3045907577511545,99,50,30
same-source,primary,Q0089,flare22,WL,ndcg@10,0.3452783761086436,99,50,30
same-source,primary,Q0089,flare22,WL,precision@10,0.4,99,50,30
same-source,primary,Q0089,flare22,WL,recall@10,0.13333333333333333,99,50,30
same-source,primary,Q0089,flare22,WL,map,0.31244964598025926,99,50,30
same-source,primary,Q0089,flare22,ZeroImputation,ndcg@10,0.0,99,50,30
same-source,primary,Q0089,flare22,ZeroImputation,precision@10,0.0,99,50,30
same-source,primary,Q0089,flare22,ZeroImputation,recall@10,0.0,99,50,30
same-source,primary,Q0089,flare22,ZeroImputation,map,0.21825834110032735,99,50,30
same-source,primary,Q0090,flare22,MissingnessIndicators,ndcg@10,0.11815141960102168,99,50,30
same-source,primary,Q0090,flare22,MissingnessIndicators,precision@10,0.1,99,50,30
same-source,primary,Q0090,flare22,MissingnessIndicators,recall@10,0.03333333333333333,99,50,30
same-source,primary,Q0090,flare22,MissingnessIndicators,map,0.23694722710614366,99,50,30
same-source,primary,Q0090,flare22,OAKG,ndcg@10,0.0,99,50,30
same-source,primary,Q0090,flare22,OAKG,precision@10,0.0,99,50,30
same-source,primary,Q0090,flare22,OAKG,recall@10,0.0,99,50,30
same-source,primary,Q0090,flare22,OAKG,map,0.19730357568569248,99,50,30
same-source,primary,Q0090,flare22,OAKG-Union,ndcg@10,0.0,99,50,30
same-source,primary,Q0090,flare22,OAKG-Union,precision@10,0.0,99,50,30
same-source,primary,Q0090,flare22,OAKG-Union,recall@10,0.0,99,50,30
same-source,primary,Q0090,flare22,OAKG-Union,map,0.19730357568569248,99,50,30
same-source,primary,Q0090,flare22,WL,ndcg@10,0.3452783761086436,99,50,30
same-source,primary,Q0090,flare22,WL,precision@10,0.4,99,50,30
same-source,primary,Q0090,flare22,WL,recall@10,0.13333333333333333,99,50,30
same-source,primary,Q0090,flare22,WL,map,0.3118356108925399,99,50,30
same-source,primary,Q0090,flare22,ZeroImputation,ndcg@10,0.11815141960102168,99,50,30
same-source,primary,Q0090,flare22,ZeroImputation,precision@10,0.1,99,50,30
same-source,primary,Q0090,flare22,ZeroImputation,recall@10,0.03333333333333333,99,50,30
same-source,primary,Q0090,flare22,ZeroImputation,map,0.23694722710614366,99,50,30
same-source,primary,Q0091,flare22,MissingnessIndicators,ndcg@10,0.5572998242663683,99,43,43
same-source,primary,Q0091,flare22,MissingnessIndicators,precision@10,0.5,99,43,43
same-source,primary,Q0091,flare22,MissingnessIndicators,recall@10,0.11627906976744186,99,43,43
same-source,primary,Q0091,flare22,MissingnessIndicators,map,0.48775617355255857,99,43,43
same-source,primary,Q0091,flare22,OAKG,ndcg@10,0.31204907722178066,99,43,43
same-source,primary,Q0091,flare22,OAKG,precision@10,0.3,99,43,43
same-source,primary,Q0091,flare22,OAKG,recall@10,0.06976744186046512,99,43,43
same-source,primary,Q0091,flare22,OAKG,map,0.3741380764054078,99,43,43
same-source,primary,Q0091,flare22,OAKG-Union,ndcg@10,0.31204907722178066,99,43,43
same-source,primary,Q0091,flare22,OAKG-Union,precision@10,0.3,99,43,43
same-source,primary,Q0091,flare22,OAKG-Union,recall@10,0.06976744186046512,99,43,43
same-source,primary,Q0091,flare22,OAKG-Union,map,0.3741380764054078,99,43,43
same-source,primary,Q0091,flare22,WL,ndcg@10,0.2122263659729146,99,43,43
same-source,primary,Q0091,flare22,WL,precision@10,0.2,99,43,43
same-source,primary,Q0091,flare22,WL,recall@10,0.046511627906976744,99,43,43
same-source,primary,Q0091,flare22,WL,map,0.38220002916846474,99,43,43
same-source,primary,Q0091,flare22,ZeroImputation,ndcg@10,0.5572998242663683,99,43,43
same-source,primary,Q0091,flare22,ZeroImputation,precision@10,0.5,99,43,43
same-source,primary,Q0091,flare22,ZeroImputation,recall@10,0.11627906976744186,99,43,43
same-source,primary,Q0091,flare22,ZeroImputation,map,0.48775617355255857,99,43,43
same-source,primary,Q0092,flare22,MissingnessIndicators,ndcg@10,0.718803744844459,99,49,30
same-source,primary,Q0092,flare22,MissingnessIndicators,precision@10,0.6,99,49,30
same-source,primary,Q0092,flare22,MissingnessIndicators,recall@10,0.2,99,49,30
same-source,primary,Q0092,flare22,MissingnessIndicators,map,0.558521691844543,99,49,30
same-source,primary,Q0092,flare22,OAKG,ndcg@10,0.41115323210409144,99,49,30
same-source,primary,Q0092,flare22,OAKG,precision@10,0.4,99,49,30
same-source,primary,Q0092,flare22,OAKG,recall@10,0.13333333333333333,99,49,30
same-source,primary,Q0092,flare22,OAKG,map,0.3637774537805347,99,49,30
same-source,primary,Q0092,flare22,OAKG-Union,ndcg@10,0.41115323210409144,99,49,30
same-source,primary,Q0092,flare22,OAKG-Union,precision@10,0.4,99,49,30
same-source,primary,Q0092,flare22,OAKG-Union,recall@10,0.13333333333333333,99,49,30
same-source,primary,Q0092,flare22,OAKG-Union,map,0.36388495497499246,99,49,30
same-source,primary,Q0092,flare22,WL,ndcg@10,0.3452783761086436,99,49,30
same-source,primary,Q0092,flare22,WL,precision@10,0.4,99,49,30
same-source,primary,Q0092,flare22,WL,recall@10,0.13333333333333333,99,49,30
same-source,primary,Q0092,flare22,WL,map,0.3102902896008418,99,49,30
same-source,primary,Q0092,flare22,ZeroImputation,ndcg@10,0.718803744844459,99,49,30
same-source,primary,Q0092,flare22,ZeroImputation,precision@10,0.6,99,49,30
same-source,primary,Q0092,flare22,ZeroImputation,recall@10,0.2,99,49,30
same-source,primary,Q0092,flare22,ZeroImputation,map,0.558521691844543,99,49,30
same-source,primary,Q0093,flare22,MissingnessIndicators,ndcg@10,0.4784649823855875,99,42,27
same-source,primary,Q0093,flare22,MissingnessIndicators,precision@10,0.3,99,42,27
same-source,primary,Q0093,flare22,MissingnessIndicators,recall@10,0.1111111111111111,99,42,27
same-source,primary,Q0093,flare22,MissingnessIndicators,map,0.4075671784521759,99,42,27
same-source,primary,Q0093,flare22,OAKG,ndcg@10,0.3785988060390612,99,42,27
same-source,primary,Q0093,flare22,OAKG,precision@10,0.3,99,42,27
same-source,primary,Q0093,flare22,OAKG,recall@10,0.1111111111111111,99,42,27
same-source,primary,Q0093,flare22,OAKG,map,0.2726674433517716,99,42,27
same-source,primary,Q0093,flare22,OAKG-Union,ndcg@10,0.3785988060390612,99,42,27
same-source,primary,Q0093,flare22,OAKG-Union,precision@10,0.3,99,42,27
